MONTH,DAY,STID,TMAX,TMIN,TAVG,DMAX,DMIN,DAVG,HMAX,HMIN,HAVG,VDEF,9AVG,HDEG,CDEG,HTMX,WCMN,PDIR,PDFQ,SDIR,SDFQ,WSMX,WSMN,WSPD,WDEV,WMAX,2MAX,2MIN,2AVG,2DEV,PMAX,PMIN,PAVG,MSLP,AMAX,ATOT,RAIN,RNUM,RMAX
1,16,ELRE,48.09,34.26,42.16,45.73,33.75,41.64,100,90.44,98.08,0.19,42.63,23.82,0,-996,28.44,8,42.51,7,28.57,17.52,2.02,9.8,3.7,23.09,13.13,0,6.04,3.69,28.7,28.47,28.57,30.04,158.25,2.87,0,0,0
1,17,ELRE,51.15,32.37,41.23,45.09,31.69,37.89,100,60.44,89.02,1.17,41.66,23.24,0,-996,27.54,15,31.52,7,21.01,19.24,0.97,8.89,4.31,25.86,13.39,0,5.26,3.82,28.73,28.51,28.63,30.09,621.13,10.25,0.01,1,0.12
1,18,ELRE,61.18,33.54,45.14,49.65,30.53,40.95,98.31,57.17,86.62,1.91,45.33,17.64,0,-996,19.22,7,42.01,8,26.04,34.11,2.98,17.98,7.01,48.74,25.14,0,12.66,5.59,28.59,28.11,28.31,29.76,761.91,8.89,0.15,8,0.6
1,19,ELRE,33.31,19.06,25.71,30.7,15.89,19.41,91.88,60.74,77.17,1.11,25.84,38.81,0,-996,5.15,0,49.31,15,45.14,35.75,3,21.64,9.5,47.78,26.35,0,15.14,7.99,28.89,28.43,28.73,30.2,688.33,9.08,0,0,0
1,20,ELRE,45.32,14.7,28.94,25.69,12.72,21.05,94.58,42.01,74.59,1.83,30.17,34.99,0,-996,6.64,8,29.45,9,21.09,16.38,0,8.09,3.64,22.28,11.8,0,4.42,3.68,28.89,28.62,28.76,30.23,626.72,12.21,0,0,0
1,21,ELRE,58.32,31.35,43.18,42.7,24.55,31.88,81.61,40.4,65.97,3.81,43.16,20.17,0,-996,19.66,7,58.68,8,41.32,32.08,9.67,20.45,5.24,44.36,24.07,6.25,14.97,4.19,28.63,28.22,28.39,29.85,720.59,13.16,0,0,0
1,22,ELRE,54.01,21.88,38.82,49.65,14.85,33.93,94.37,67.59,82.47,1.38,38.96,27.05,0,-996,7.18,15,55.56,8,37.15,28.92,7.44,20.33,4.56,38.07,21.09,5.21,14.63,3.45,28.65,28.2,28.4,29.85,107.38,1.61,0.01,1,0.12
1,23,ELRE,46.87,20.31,29.55,22.64,14.82,18.18,82.26,31.68,64.76,2.39,30.56,31.41,0,-996,6.4,15,36.59,14,22.1,18.3,0,9.88,3.89,26.02,13.06,0,6.14,3.73,28.72,28.53,28.62,30.08,656.09,14.7,0,0,0
1,24,ELRE,41.7,21.45,32.18,28.07,17.14,23.82,86.13,56.05,71.58,1.9,33.6,33.43,0,-996,11.88,1,45.52,0,17.54,22.66,0,10.43,6.4,30.76,16.25,0,5.82,5.71,28.92,28.53,28.71,30.18,528.04,7.89,0,0,0
1,25,ELRE,40.05,14.32,25.91,23.4,8.45,16.42,91.03,40.15,69.42,1.75,27.58,37.81,0,-996,7.18,9,37,10,18.68,10.4,0,5.61,2.07,15.13,8.18,0,1.77,2.42,28.92,28.72,28.82,30.29,748.59,10.51,0,0,0
1,26,ELRE,55.54,21.18,38.03,30.89,17.37,24.45,92.87,25.5,62.89,3.9,40.28,26.64,0,-996,16.14,11,49.1,10,19.35,15.43,0,8.34,2.59,18.57,10.84,0,4.06,3.15,28.77,28.61,28.69,30.16,664.22,12.05,0,0,0
1,27,ELRE,60.96,25.7,42.95,31.85,23.14,27.52,91.41,26.65,58.5,5.11,44.57,21.67,0,-996,17.56,13,24.65,12,22.22,17.54,5.56,10.26,2.99,24.11,12.55,0,5.98,3.03,28.7,28.3,28.56,30.02,655.46,14.77,0,0,0
1,28,ELRE,45.79,21.29,38.66,35.53,14.67,25.07,84.11,35.36,58.85,3.47,39.73,31.46,0,-996,12.83,1,40.97,0,27.08,26.71,2.27,14.37,6.59,43.33,19.46,0,9.14,5.83,28.84,28.24,28.56,30.03,786.62,9.8,0,0,0
1,29,ELRE,42.56,15.08,29.12,22.61,8.79,15.5,89.42,25.87,61.99,2.69,31.53,36.18,0,-996,4.55,13,23.94,12,19.01,12.29,1.51,6.51,2.01,17.98,9.24,0,2.8,2.47,28.84,28.68,28.77,30.24,619.65,10.8,0,0,0
1,30,ELRE,40.4,16.25,27.46,21.34,9.82,16.82,90.22,41.28,65.88,1.99,28.6,36.68,0,-996,5.61,5,21.05,6,20.35,18.16,1.28,7.69,2.72,24.27,12.67,0,4.06,3.06,28.81,28.62,28.71,30.18,669.27,15.2,0,0,0
1,31,ELRE,56.16,17.75,37.92,42.44,15.69,32.29,94.56,58.01,81.08,1.89,39.05,28.04,0,-996,10.77,-996,-999,-996,-999,19.82,0,7.65,4.93,25.5,14.91,0,4.15,4.44,28.61,28.5,28.56,30.02,515.62,8.52,0,0,0
2,1,ELRE,58.05,37.76,46.52,55.47,37.76,45.19,100,69.8,95.57,0.64,46.7,17.1,0,-996,34.55,7,26.97,6,19.1,11.29,0,5.13,2.11,16.88,8.03,0,1.89,2.07,28.69,28.59,28.63,30.1,477.62,4.96,0.01,1,0.12
2,2,ELRE,64.6,47.77,56.79,55.49,47.77,53.56,100,70.08,89.52,1.87,56.7,8.82,0,-996,44.23,8,70.14,7,22.57,22.26,6.74,15.56,3.01,29.44,16.49,3.95,11.07,2.41,28.63,28.4,28.52,29.98,455.49,6.53,0,0,0
2,3,ELRE,71.42,55.83,61.3,54.93,50.76,53.12,93.28,51.13,76,4.99,61.21,1.37,0,-996,-996,8,97.22,7,2.08,27.85,10.24,19.62,3.86,38.95,21,5.99,14.26,3.18,28.4,28.14,28.25,29.7,668.14,13.78,0,0,0
2,4,ELRE,56.48,38.09,46.61,50.7,36.64,40.08,97.04,57.66,78.8,2.53,46.89,17.71,0,-996,30.52,2,35.07,1,18.75,18.7,5.12,11.04,2.67,25.21,12.8,0,6.98,2.73,28.48,28.18,28.37,29.82,713.34,12.52,0,0,0
2,5,ELRE,38.14,30.93,35.48,37.74,30.93,35.37,100,96.46,99.56,0.03,35.14,30.47,0,-996,22.04,1,47.92,2,16.6,11.87,4.07,8.27,1.78,16.37,8.19,0,5.3,1.64,28.45,28.37,28.41,29.86,197.45,3.32,0.01,1,0.12
2,6,ELRE,34.42,29.67,31.79,34.42,29.67,31.79,100,100,100,0,31.46,32.95,0,-996,17.11,-996,-999,-996,-999,-996,-996,-996,-996,30.69,-996,-996,-996,-996,28.41,28.27,28.36,29.81,150.67,2.83,0.41,13,1.32
2,7,ELRE,30.01,16.32,21.2,30.01,10.83,17.35,100,70.01,85.12,0.58,21.26,41.84,0,-996,0.74,15,66.67,0,32.99,21.88,6.37,15.4,3.98,28.43,14.06,2.84,10.09,2.8,29.05,28.37,28.76,30.23,810.89,13.89,0.08,6,0.36
2,8,ELRE,31.41,10.35,20.45,20.17,6.99,12.7,87.84,50.04,72.48,1.17,21.61,44.12,0,-996,0.26,0,23.11,3,13.64,14.56,0,5.24,2.63,19.8,10.57,0,2.37,2.61,29.24,29.05,29.14,30.62,747.16,16.18,0.07,7,0.12
2,9,ELRE,39.02,23.9,31.09,28.44,14.4,18.52,88.86,37.39,60.39,2.46,30.86,33.54,0,-996,12.95,7,40.28,6,39.58,16.06,5.77,10.09,1.93,22.57,11.79,1.13,7.27,1.49,29.12,28.77,28.98,30.46,592.7,6.75,0.04,4,0.12
2,10,ELRE,42.77,31.59,37.1,39.63,28.04,35.5,100,82.85,94.02,0.48,36.88,27.82,0,-996,20.78,8,73.61,9,19.1,18.66,3.64,11.1,3.69,24.27,13.25,0,7.73,2.92,28.77,28.51,28.63,30.09,255.17,3.43,0.01,1,0.12
2,11,ELRE,51.01,39.47,44.36,48.92,38.54,43.74,100,90.53,97.72,0.26,44.47,19.76,0,-996,30.3,6,23.13,8,22.06,25.59,0.98,9.69,5.06,34.78,18.66,0,6.31,4.22,28.51,28.16,28.31,29.76,206.53,4.16,0.2,16,0.36
2,12,ELRE,54.7,28.86,39.85,38.46,19.39,27.53,94.33,25.12,66.08,3.58,40.93,23.22,0,-996,21.05,15,37.05,14,30.58,24.99,0,10.51,5.16,35.08,18.39,0,6.52,4.52,28.8,28.43,28.7,30.17,748.81,17.66,0,0,0
2,13,ELRE,59.65,34.34,48.34,35.18,25.01,29.89,71.4,36.75,49.71,6.35,48.74,18.01,0,-996,26.97,8,59.72,9,40.28,27.69,9.31,19.04,4.67,36.24,20.83,4.79,13.35,3.93,28.74,28.2,28.48,29.93,667.36,11.58,0,0,0
2,14,ELRE,68.36,42.37,54.23,38.18,28.26,33.36,73.81,24.35,47.15,8.36,54.97,9.64,0,-996,34.72,9,21.88,1,18.75,26.17,2.41,12,5.75,35.72,19.08,0,7.71,4.99,28.42,28.12,28.24,29.69,684.26,11.8,0,0,0
2,15,ELRE,42.17,21.26,29.02,33.84,19.2,24.01,92.56,69.26,81.59,1.08,28.6,33.29,0,-996,8.05,0,40.28,1,37.85,20.78,9.6,14.75,2.41,28.57,14.61,6.75,10.31,1.78,28.57,28.3,28.43,29.89,215.18,3.96,0,0,0
2,16,ELRE,31.62,21.04,26.16,30.04,19.21,24.68,97.63,86.5,94.11,0.31,25.83,38.67,0,-996,7.93,1,29.43,7,13.21,14.86,0,7.22,3.29,21.41,10.12,0,4.71,2.84,28.55,28.16,28.36,29.82,227.93,3.31,0,0,0
2,17,ELRE,45.7,20.92,32.37,29.51,17.84,24.17,98.99,44.28,74.2,2.01,32.87,31.69,0,-996,12.26,15,32.63,0,24.56,16.58,0.63,9.72,3.93,23.31,12.39,0,5.69,4.32,28.75,28.32,28.52,29.98,777.76,18.67,0,0,0
2,18,ELRE,33.37,18.52,27.07,18.7,12.35,15.78,79.62,48.73,62.81,1.97,26.61,39.06,0,-996,5.48,1,59.38,2,30.56,19.53,7.65,12.94,2.53,25.79,13.78,4.8,9.03,2.09,28.96,28.75,28.87,30.35,748.32,13.59,0,0,0
2,19,ELRE,30.28,27.57,29.16,30.06,18.17,25.51,100,65.44,86.88,0.7,28.98,36.08,0,-996,17.79,-996,-999,-996,-999,15.2,0,6.68,3.49,20.02,9.73,0,4.32,2.57,28.87,28.44,28.65,30.12,258.72,2.03,0.01,1,0.12
2,20,ELRE,48.81,23.7,34.64,34.25,22.48,27.65,100,36.87,79.16,1.94,35.3,28.74,0,-996,17.33,11,26.04,3,14.24,16.6,2.41,6.99,3.09,21.77,11.84,0,3.83,3.49,28.53,28.37,28.43,29.89,795.24,18.54,0.1,10,0.12
2,21,ELRE,57.24,29.09,41.78,36.73,27.44,32.23,93.8,33.02,72.23,3.26,42.26,21.84,0,-996,23.24,6,54.51,7,18.75,25.59,3.24,11.13,6.42,35.3,19.6,0,7.02,5.99,28.59,28.47,28.53,29.99,813.6,15.07,0,0,0
2,22,ELRE,46.89,31.3,41.72,44.31,29.16,40.74,100,87.9,96.36,0.32,41.77,25.91,0,-996,26,5,29.17,3,23.11,10.81,0,5.61,2.39,14.18,7.39,0,2.51,2.64,28.62,28.38,28.51,29.97,441.88,4.13,0.07,7,0.12
2,23,ELRE,61.29,32.25,46.17,48.77,25.57,37.11,100,34.36,74.3,3.23,45.77,18.23,0,-996,24.23,14,29.17,10,18.06,36.57,2.67,18.85,9.39,47.49,27.09,0,13.37,7.26,28.7,28.13,28.32,29.77,793.45,18.35,0.01,1,0.12
2,24,ELRE,53.38,21.89,37.15,25.97,17.07,21.28,92.2,25.39,57.57,4.07,39.24,27.36,0,-996,12.63,-996,-999,-996,-999,10.94,0,5.75,2.61,14.54,7.98,0,2.36,2.22,28.92,28.7,28.84,30.31,818.44,19.59,0,0,0
2,25,ELRE,63.86,29.96,45.42,31.4,22.19,26.78,74.61,26.11,50.79,6.22,46.05,18.09,0,-996,22.89,7,52.85,8,29.66,26.35,6.63,13.57,5.55,34.43,20.31,2.36,9.24,4.83,28.83,28.59,28.7,30.17,856.09,-996,0,0,0
2,26,ELRE,45.09,22.13,31.65,38.61,20.22,27.2,95.45,56.5,84.16,1.17,31.53,31.39,0,-996,8.65,15,23.49,0,22.42,15.87,0.05,9.37,3.29,21.12,11.64,0,6.41,3.07,28.76,28.6,28.67,30.14,209.59,4.07,0,0,0
2,27,ELRE,28.63,18.76,22.3,27.38,16.45,20.89,98.31,88.13,94.19,0.23,21.97,41.3,0,-996,16.38,-996,-999,-996,-999,-996,-996,-996,-996,17.1,-996,-996,-996,-996,28.8,28.65,28.74,30.21,167.36,2.43,0,0,0
2,28,ELRE,24.28,17.91,20.4,22.49,15.96,18.18,95.41,85.97,90.98,0.35,20.15,43.91,0,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,-996,-996,-996,-996,28.75,28.61,28.69,30.15,340.2,6.59,0,0,0
3,1,ELRE,39.08,22.76,28.58,30.07,21.99,25.75,98.36,67.72,89.52,0.65,29.22,34.08,0,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,-996,-996,-996,-996,28.7,28.53,28.61,30.07,586.86,9.56,0.03,3,0.12
3,2,ELRE,34.72,24.34,30.66,28.33,23.25,26.25,97.63,72.3,84.03,0.99,30.81,35.47,0,-996,21.92,-996,-999,-996,-999,-996,-996,-996,-996,19.28,-996,-996,-996,-996,28.76,28.66,28.7,30.17,253.06,4.67,0,0,0
3,3,ELRE,30.78,11.52,20.06,24.25,-1.14,12.48,91.96,55.97,72.42,1.01,19.47,43.85,0,-996,-6.6,0,76.04,1,21.53,26.26,8.59,19.04,3.17,33.98,18.95,5.85,13.48,2.49,28.98,28.66,28.84,30.31,618.23,10.35,0,0,0
3,4,ELRE,24.56,9.36,15.26,9.15,-3.26,1.06,84.47,31.13,55.17,1.49,15.16,48.04,0,-996,-8.17,0,58.68,1,20.49,19.1,2.85,11.32,4.32,27.25,13.97,0,7.53,4.12,29.03,28.91,28.97,30.45,1049.29,13.73,0,0,0
3,5,ELRE,43.03,9.64,24.96,14.31,4.7,8.57,87.09,22.63,56.18,2.83,26.72,38.66,0,-996,0.27,-996,-999,-996,-999,15.53,0,7.04,3.73,22.73,12.14,0,3.47,4.02,29.04,28.93,28.98,30.46,873.64,22.06,0,0,0
3,6,ELRE,54.07,15.06,34.8,21.05,8.18,14.79,85.22,19.88,48.91,4.68,35.75,30.43,0,-996,7.43,-996,-999,-996,-999,26.04,0,12.11,6.96,33.4,19.75,0,8.05,5.97,28.99,28.56,28.79,30.26,858.87,20.88,0,0,0
3,7,ELRE,59.86,36.18,46.26,34.96,21.15,30.61,78.04,36.59,55.92,5.34,46.85,16.98,0,-996,26.76,8,32.23,9,27.11,21.68,0,11.01,5.3,30.18,16.07,0,7.12,4.73,28.56,28.36,28.43,29.89,673.55,12.72,0,0,0
3,8,ELRE,48.29,37.24,42.64,47.3,32.34,40.48,100,73.96,92.32,0.75,42.81,22.23,0,-996,29.54,15,34.88,0,21.71,12.75,0,7.39,3,16.59,9.26,0,4.22,2.91,28.49,28.2,28.37,29.83,349.62,6.1,0,0,0
3,9,ELRE,71.55,41.61,56.28,51.15,27.5,36.62,98.58,21.62,54.27,8.6,56.26,8.42,0,-996,35.55,1,19.43,14,13.07,34.38,0.17,17.38,8.03,46.1,25.23,0,11.91,6.49,28.58,28.03,28.25,29.7,880.37,22.37,0.1,10,0.12
3,10,ELRE,45.01,35.15,39.9,36.33,24.67,28.44,91.49,46.41,64.42,3.08,39.76,24.92,0,-996,27,1,42.05,2,20.85,16.54,0.96,9.47,3.71,22.44,11.83,0,5.75,3.58,28.78,28.58,28.71,30.18,555.08,7.44,0.01,1,0.12
3,11,ELRE,56.35,38.37,47.3,49.79,33.75,40.59,94.95,65.74,77.94,2.66,47.27,17.64,0,-996,33.85,-996,-999,-996,-999,7.79,0,3.62,2.03,10.96,5.19,0,1.06,1.54,28.87,28.73,28.79,30.26,450.48,7.35,0.06,5,0.24
3,12,ELRE,60.13,50.04,54.36,59.82,49.35,54.13,100,95.29,99.18,0.11,54.36,9.91,0,-996,-996,6,43.75,7,41.67,21.34,2.77,11.96,3.71,29.53,16.07,0,8.28,3.66,28.73,28.16,28.51,29.97,178.01,2.86,0.06,6,0.12
3,13,ELRE,69.44,45.5,60.48,60.41,32.05,46.17,98.73,33.49,64.18,7.17,60.25,7.53,0,-996,37.52,9,47.57,6,16.67,40.62,8.52,26.35,6.58,52.68,30.8,4.89,19.57,5.18,28.15,27.81,27.94,29.38,896.52,19.17,1.05,43,1.08
3,14,ELRE,53.38,38.82,45.7,32.01,23.39,28.7,65.76,39.48,51.71,5.18,45.55,18.9,0,-996,30.71,14,38.19,15,21.53,27.25,7.88,17.96,4.77,37.92,20.2,4.47,12.61,3.77,28.84,28.08,28.49,29.95,1029.31,15.34,0,0,0
3,15,ELRE,53.73,31.58,42,27.35,19.71,22.69,75.65,27.77,48.43,5.22,42.85,22.35,0,-996,25.73,-996,-999,-996,-999,20.94,0,11.84,6.02,26.75,15,0,8.18,4.7,29,28.84,28.92,30.4,926.02,24.01,0,0,0
3,16,ELRE,60.89,25.35,43.49,32.55,20.36,25.92,84.45,24.07,55.06,5.74,46.45,21.88,0,-996,18.67,9,40.78,7,24.82,9.87,0.95,6.3,1.82,14.1,7.65,0,2.03,2.46,28.99,28.84,28.91,30.39,915.23,22.63,0,0,0
3,17,ELRE,67.41,29.72,49.29,34.9,25.78,29.95,90.01,21.93,53.42,7.6,51.9,16.44,0,-996,26.48,9,40.38,10,34.34,14.94,0,7.7,3.32,20.67,11.55,0,3.59,3.92,28.87,28.74,28.81,30.28,920.02,23.99,0,0,0
3,18,ELRE,68.31,31.3,49.73,39.34,27.92,32.1,91.41,22.95,56.5,7.16,53.46,15.2,0,-996,29.76,-996,-999,-996,-999,10.62,0,4.36,3.07,20.31,8.02,0,1.54,2.3,28.87,28.73,28.79,30.26,903.64,22.53,0,0,0
3,19,ELRE,71.04,35.84,53.97,45.35,31.72,36.09,91.4,25.14,56.24,8.13,54.49,11.56,0,-996,30.44,8,36.24,9,31.71,23.44,2.15,12.33,5.39,33.24,17.53,0,7.58,5.49,28.77,28.62,28.7,30.17,932.66,22.06,0,0,0
3,20,ELRE,62.92,40.46,49.41,44.83,26.48,37.14,98.62,25.72,68.11,4.76,50.95,13.31,0,-996,35.21,-996,-999,-996,-999,17.2,0,8.04,4.3,23.67,12.77,0,4.87,3.87,28.86,28.7,28.76,30.23,1036.58,22.74,0.09,9,0.12
3,21,ELRE,64.27,33.62,48.98,40.04,28.06,35.62,89.34,36.98,62.15,5.41,51.62,16.05,0,-996,27.69,-996,-999,-996,-999,11.3,0,5.92,3.47,18.86,8.58,0,3.53,2.72,28.8,28.69,28.73,30.2,925.17,23.15,0,0,0
3,22,ELRE,72.45,34.69,55.96,40.77,30.92,36.84,93.06,27.77,53.39,9.19,57.69,11.43,0,-996,32.13,-996,-999,-996,-999,18.28,0,8.76,5.71,25.86,14.04,0,6.27,4.48,28.73,28.5,28.63,30.1,963.32,20.12,0,0,0
3,23,ELRE,71.53,48.96,57.33,56.54,40.44,51.54,100,46.81,83.13,3.52,57.74,4.76,0,-996,44.45,-996,-999,-996,-999,23.78,0,8.91,5.08,34.85,17.16,0,6.02,4.17,28.61,28.42,28.5,29.96,1067.05,16.68,0.55,37,0.96
3,24,ELRE,65.5,45.75,55.08,55.81,43.96,49.06,100,51.14,82.34,3.17,56.14,9.38,0,-996,41.79,0,39.48,15,18.45,13.3,0,8.05,2.94,17.9,9.74,0,4.58,3.07,28.65,28.46,28.56,30.02,943.2,16.11,0.01,1,0.12
3,25,ELRE,57.85,38.53,48.89,46.75,37.88,43.44,98.55,59.89,82.58,2.37,49.82,16.81,0,-996,35.3,0,40.49,1,26.41,16.72,0,8.98,3.44,21.7,12.4,0,5.28,3.73,28.87,28.65,28.78,30.25,677.04,10.97,0,0,0
3,26,ELRE,66.67,32.97,50.29,46.71,32.8,40.65,100,38.29,73.88,4.69,52.03,15.18,0,-996,30.03,-996,-999,-996,-999,10.88,0,5.29,2.86,15.64,8.14,0,2.49,2.58,28.93,28.76,28.84,30.31,915.63,23.99,0,0,0
3,27,ELRE,75.16,45.23,59.29,51.26,41.62,46.32,89.82,38.95,64.67,7.45,59.24,4.8,0,-996,40.11,8,61.46,7,37.5,27.56,7.38,15.79,5.57,37.33,20.96,3.88,11.1,4.77,28.76,28.56,28.66,30.13,931.3,20.41,0,0,0
3,28,ELRE,74.84,55.38,63.83,60.01,48.03,54.96,89.54,57.66,73.5,5.77,63.63,0,0.11,-996,-996,8,73.26,7,13.89,31.59,7.12,17.54,5.79,39.39,23.85,3.99,12.58,4.72,28.58,28.42,28.49,29.95,904.52,17.29,0,0,0
3,29,ELRE,68.09,44.3,59.28,60.81,41.91,54.74,94.66,73.91,85.11,2.74,59.22,8.8,0,-996,36.96,8,32.64,7,26.39,22.15,6.12,13.37,3.33,29.66,15.59,3.79,9.47,2.5,28.46,28.32,28.39,29.85,577.81,6.05,0,0,0
3,30,ELRE,50.74,33.7,41.36,41.88,22.68,32.72,97.9,50.56,72.62,2.53,41.31,22.78,0,-996,24.31,0,72.57,15,15.97,28.61,9.32,19.67,5.17,39.46,21.32,5.26,14.14,4.1,28.92,28.42,28.72,30.19,869.07,10.58,0.34,16,1.8
3,31,ELRE,48.85,26.2,37.71,30.62,18.91,24.26,86.51,33.89,61.23,3.48,38.35,27.48,0,-996,17.48,0,36.94,1,28.73,13.56,0,7.62,2.97,25.21,9.92,0,4.69,3.05,29,28.82,28.91,30.38,971.25,25.73,0,0,0
4,1,ELRE,57.81,32.3,43.97,33.82,22.65,28.85,89.95,27.74,60.01,4.82,45.02,19.94,0,-996,26.82,-996,-999,-996,-999,11.54,0,6.07,3.1,17.68,9.04,0,3.06,2.87,28.83,28.63,28.74,30.2,998.61,22.93,0,0,0
4,2,ELRE,72.55,35.56,54.48,42.16,30.6,36.31,84.66,26.25,54.74,8.65,54.53,10.94,0,-996,29.25,8,41.67,7,32.64,20.36,5.72,11.83,3.49,27.98,14.74,0,7.76,3.72,28.65,28.53,28.59,30.06,1025.72,25.36,0,0,0
4,3,ELRE,70.43,44.89,57.09,53.28,38.54,44.96,97.66,44.29,65.19,6.05,56.9,7.34,0,-996,40.2,7,52.78,8,27.08,28.43,4.09,16.73,5.54,41,21.79,0,12.11,4.6,28.6,28.45,28.53,29.99,1035.87,17.52,0.77,19,1.92
4,4,ELRE,72.1,47.3,58.36,57.6,46.81,52.77,99.84,54.93,83.77,3.61,58.72,5.3,0,-996,44.9,1,29.92,7,13.26,14.71,0,6.62,3.22,20.83,10.23,0,3.86,3.1,28.6,28.43,28.53,29.99,1071.27,22.08,0.09,6,0.36
4,5,ELRE,75.2,45.06,60.04,58.48,44.89,52.3,100,45.81,78.69,5.25,60.87,4.87,0,-996,43.24,7,45.02,6,25.83,14.82,0,7.67,3.53,19.57,11.32,0,4.47,3.79,28.61,28.45,28.54,30,1100.16,21.74,0,0,0
4,6,ELRE,72.21,53.2,61.86,60.38,51.58,57.11,98.35,57.78,85.43,3.16,62.17,2.29,0,-996,-996,8,36.01,7,27.97,29.89,1.8,9.88,4.08,37.33,19.26,0,6.41,3.83,28.49,28.3,28.41,29.86,1091.5,13.1,0.12,9,0.24
4,7,ELRE,75.76,52.92,63.75,62.31,51.37,58.1,99.91,52.58,83.47,4.07,64.74,0.66,0,-996,-996,-996,-999,-996,-999,14.04,0,6.51,3.29,18.12,10.33,0,3.61,2.92,28.54,28.36,28.45,29.91,1064.46,17.75,0,0,0
4,8,ELRE,79.9,46.42,63.53,55.65,39.38,48.59,97.77,24.22,64.77,9.67,65.67,1.84,0,-996,43.97,14,29.1,15,25.37,11.11,0,5.79,2.54,16.37,8.85,0,2.69,2.76,28.59,28.48,28.53,29.99,984.94,27.27,0,0,0
4,9,ELRE,87.01,51.96,69.94,53.38,43.62,48.6,80.23,23.83,50.14,14.88,71.24,0,4.48,84.01,-996,8,30.37,7,24.07,19.39,0,11.25,4.93,25.86,14.64,0,7.15,4.69,28.5,28.2,28.38,29.83,981.26,25.72,0,0,0
4,10,ELRE,84.61,62.08,73.25,59.05,32.38,54.09,68.89,21.18,52.07,14.21,73.35,0,8.35,83.79,-996,8,69.44,7,23.26,28.95,12.84,20.44,2.98,39.82,22.46,8.65,15.04,2.5,28.2,27.81,27.99,29.43,1131.98,19.57,0,0,0
4,11,ELRE,60.82,34.87,46.36,45.39,23.34,29.68,79.34,29.87,54.86,5.29,46.48,17.16,0,-996,28.07,-996,-999,-996,-999,25.64,0,13.69,7.1,35.72,18.45,0,9.76,5.42,28.41,27.97,28.24,29.69,1001.14,27.74,0,0,0
4,12,ELRE,56.01,28.83,44.48,36.47,23.74,29.41,90.41,37.31,57.97,4.91,45.19,22.58,0,-996,23.53,1,41.09,2,24.36,13.47,0,7.21,2.93,18.34,10.4,0,4.5,2.9,28.57,28.4,28.5,29.96,1021.53,22.06,0,0,0
4,13,ELRE,48.85,40.47,43.74,40.11,31.77,36.49,94.94,51.8,76.59,2.38,44.36,20.34,0,-996,29.88,1,47.57,2,31.6,30.2,3.06,15.39,5.88,40.4,22.01,0,10.94,4.75,28.56,28.38,28.46,29.91,149.32,1.69,1,92,0.24
4,14,ELRE,64.17,34.15,50.51,43.06,28.84,35.88,85.69,35.52,59.59,5.85,50.48,15.84,0,-996,28.1,15,31.94,14,17.01,16.14,2.85,10.43,2.64,22.79,12.11,0,7.31,2.19,28.53,28.41,28.46,29.91,1003.26,27.88,0,0,0
4,15,ELRE,79.38,47.44,63.06,56.1,40.06,48.57,78.56,41.25,60.74,9.11,62.67,1.59,0,-996,40.92,8,63.89,7,24.31,27.31,9.41,19.95,3.46,35.23,20.8,6.06,14.82,2.9,28.41,28.3,28.35,29.8,1084.27,28.15,0,0,0
4,16,ELRE,72.45,57.02,64.51,59.94,50.83,56.56,88.24,61.89,75.8,5.25,64.47,0.27,0,-996,-996,8,80.9,7,15.28,28.61,14.31,20.34,3.05,37.56,21.99,10.14,15.12,2.44,28.44,28.3,28.37,29.82,858.04,15.15,0,0,0
4,17,ELRE,80.01,55.11,67.42,65.69,53.22,60.9,97.26,57.59,80.79,5.2,67.11,0,2.56,81.71,-996,8,56.45,9,11.85,22.82,2.02,14.16,4.9,29.24,18.01,0,10.31,4.32,28.32,28.13,28.25,29.7,1078.54,21.75,0,0,0
4,18,ELRE,69.03,46.44,56.91,56.27,38.5,45.43,98.84,37.47,68.35,5.76,56.67,7.27,0,-996,41.8,0,51.74,15,28.47,35.75,2.97,15.86,5.71,49.26,26.89,0,11.31,4.79,28.56,28.25,28.43,29.89,1065.05,25.44,0.01,1,0.12
4,19,ELRE,66.13,42.57,53.17,41.7,35.28,38.52,88.25,33.15,60.4,6.42,54.06,10.65,0,-996,35.54,15,61.11,0,19.26,21.36,0,12.81,5.53,29.75,16.41,0,8.84,5.25,28.7,28.55,28.61,30.07,1078.58,28.36,0,0,0
4,20,ELRE,80.01,40.8,61.95,52.25,38.01,46.1,91.88,33.87,60.14,10.01,62.6,4.6,0,79.59,37.01,8,51.06,7,19.37,20.58,0,11.88,4.47,26.96,15.54,0,7.89,4.61,28.57,28.35,28.48,29.94,1007.74,28.7,0,0,0
4,21,ELRE,81.48,57,69.44,61.29,50.13,56.55,82.63,45.28,65.05,9.7,69.06,0,4.24,81.78,-996,8,78.47,7,18.75,29.91,10.01,20.7,3.97,37.04,22.48,7,15.51,3.26,28.4,28.3,28.34,29.8,1059.53,27.57,0,0,0
4,22,ELRE,72.61,59.43,65.42,61.42,57.31,59.41,96.43,62.91,81.43,4.2,65.46,0,1.02,-996,-996,8,28.88,1,17.69,19.19,0,8.63,5.12,24.99,14.55,0,5.7,4.31,28.63,28.38,28.52,29.98,664.27,10.07,0.17,6,0.72
